"text","link","reply","class"
"1st 'Rolling in the Deep' n then 'Hello'  love Adele voice but as a dude I think BunnyBoiler much",0,0,1
"Yea  is a total moron and building a huge business just fell in his lap",1,0,1
"Gavaskar Nah This is not a good pitch Ball is doing too much LOL  IndvsSA",0,0,1
"Naah this is not a good wicket The ball's doing things off the surface it can't be a good wicket  Sunny Gavaskar   IndvsSA",0,0,1
"That end of week feeling  vintage",1,0,1
"Russia already got supersized hamster wheels with dynamos ordered",1,0,1
"turns me on",0,0,1
"yes I'm weird and I embrace and love it antisocial",1,0,1
"that's my chat summed right up  neednewchat notsorry",1,0,1
"because it wasn't for once a white American man who we considered gentle and only slightly violent  whiteprivilege",0,1,1
"Omg Shocker of a pitch  DELHI ALSO  60/5 SA INDVSA",1,0,1
"Vegas shut down I forgot to save yay life",0,0,1
"Actually I'm shocked he lasted this long hence the",0,1,1
"Witty insults from famous people fun insults",1,0,1
"Really is sad when ppl say bring Matt Simon on cos he is such a great player  SYDvNEW",0,0,1
"ahem pretty much in the same way as they were a responsible government till late",0,1,1
"Australians can obviously do math",1,1,1
"Australians can obviously do math",0,1,1
"Apparently believing in things I've seen evidence of means I also believe in the tooth fairy You learn something new every day",0,0,1
"But Nash Obviously you're not playing it on the PS4  The PS4 version is PERFECT",0,1,1
"Leadership is like a pie eating contest except the prize is more pie shitmychefsays cheflife quotes quotables funny  humor",0,0,1
"Thanks sooo much for telling us in advance you're not coming today to fit our front door after we took the day off",0,1,1
"I'd be shocked if drugs had anything to do with the death of Scott Weiland",0,0,1
"Really looking forward to today",0,0,1
"must have been Christian terrorists",0,1,1
"only like 2 hours to sleep mylifeisgreat  sleepy",0,0,1
"Kicking off the day with some ironing the romantic side of owning your own cooking business",0,0,1
"The answer for less shootings in America are more guns because if everyone had a gun no one would want to use them Genius",0,0,1
"Someone fucking stop me pof",1,0,1
"YOU must really place a high value on what you selling",0,0,1
"And Azam Khan as Home Minister",0,1,1
"I think that means we need more laws because they work so well Let's just ban all guns everywhere it'll be great",0,0,1
"I do so love the fact that a  sub via the MS Partner network isn't considered eligible for the free   sub",0,0,1
"We waited more than 500 days and many many years before that but finally we found the person who represents us",0,0,1
"I love being awake at 3am is only ever said sarcastically insomnia  truth tired",0,0,1
"Perfect timing for the holiday season f0U009FU0099U0084",1,0,1
"Thanks for the response  and",0,0,1
"Lovely how ur driver looked at me  my broken toe and then shook his head  set off So generous of him  service",0,1,1
"college is so much fun",0,0,1
"Thanks for the motherfucking nightmares",0,1,1
"it means I'll do it frvr  no matter what unless I dnt wanna in that case I can back out now 2016",0,1,1
"Cant resist  Baa Humbug",0,1,1
"And so tmrw more cleaninga break for a routing doctor visit or else they hold my meds hostage   cleaning Whoo hoo",1,0,1
"Is it really studying if you don't post every move on social media",0,0,1
"Sheldon this is",1,0,1
"The Psyche professors here are great LOL",0,0,1
"Bus cancelled Yay",0,0,1
"Really I didn't know May I suggest some tieins with corporations  overit",1,0,1
"The Good Dinosaur was basically a movie about a yelling dinosaur named Arlo Nice job Pixar  Pixar TheGoodDinosaur",0,0,1
"Clearly Rodgers loves Butte more than Cal if he thinks this tops USC in 03",1,0,1
"You know you're having a good night at work when you get kicked in the head by a 95 year old woman",0,0,1
"And should be blamed on AAP and",1,0,1
"Funny Anger Management Party Game Available Via AMAZON",1,0,1
"you called on the phone to get the same info I sent in a DM  That is really efficient",0,1,1
"you did it again playing with those poor souls state of mind Shame on you  justInCase tweetfleet",0,1,1
"hey mr analyst genius   Why don't you talk about how Megatron was on the sideline during the Hail Mary",0,1,1
"and too bad about your social media person yes you having that idontcaretwohoots kinda day  PleaseGetIt",0,1,1
"It's said that  is the lowest form of wit To that I say No really Hey somebody give this person a Nobel peace prize",0,0,1
"Ironic truth about Internet explorer agrees with greyjoy mottoie internet internetexplorer  ironic",1,0,1
"Hey kids Don't go to college and definitely don't buy yourself a car LifeTip",1,0,1
"I hope that's  lol",0,1,1
"IOS Iphone6 Thanks for your concern about your app Don't worry about me not being able to order  awesomeapology",0,1,1
"I really really glad today was unproductive for me",0,0,1
"Yeah right I mean all he did is beat his 90 pound girl up Who knows how many times but come on",0,1,1
"Thanks but I'm not a man and it's not my birthday till next year P XD",0,1,1
"Having your computer decide to restart in the middle of writing a paper is always fun",0,0,1
"Early morning at Cphairport U2661 But that's okay when you get to do promo for a whole day  nextStupidQuestion",0,0,1
"Oh my United flight is delayed what a surprise",0,0,1
"Got a few funerals to attend SanBernardino is my home thanks for the support",0,0,1
"Dude I love how much you don't care  selfishmuch",0,0,1
"hey but our point guards playing really good ball at least",0,1,1
"You mean the biased obvious agenda driven liberal media spread lies  misinformation Well Im just shocked",1,0,1
"Yeah America creating more terrorists with polarising rhetorics It's so BRILLIANT",1,0,1
"America is just one welltimed terrorist attack from electing a demagogue But LOL at least he'll/she'll be a real American",0,0,1
"so glad to know you were watching the Nuggets beat the Raptors",0,1,1
"Yeah that's what America needs right now",0,1,1
"justifying bullshit to help u sleep at night or to make you feel better in the presence of others is cute",0,0,1
"So I fitted my professor for bras today Yup not awkward at all  f0U009FU0099U0083",0,0,1
"is that a comment pertaining to my weight How Christianlike of you  practicewhatyoupreach",0,1,1
"BRILLIANT COACHING Caldwell  He is simply a genius",1,1,1
"Sometimes I am even amazed at what comes out of my mouth",0,0,1
"Heaven forbid we not get to see the Lions lose again  Looking forward to  if I can stay awake",0,0,1
"The best of friends  TheWizLive",0,0,1
"The actual meaning of Dafli Wale Dafli Baja Is Mind Your Own Business",0,0,1
"Lol who doesn't love a hypocrite I know I do",0,0,1
"I'M LEGIT NOW BITCHES111 sarcastic fuck",1,0,1
"Now out Research and analysis Wong detected with a traitor May be he is a pak agent",1,0,1
"Filmy Ego a dedicated NOISE on Bollywood is out Films Actors Actresses MovieReleases AND",1,0,1
"You don't honestly think this little cosset is what I allocate on do you",0,1,1
"curse you social justice warriors How can I be expected to play a game as a woman without double E's",0,1,1
"just say your against global warming and they will smile and leave you alone",0,1,1
"Absolutely no way they were terrorists",1,0,1
"no worries I shoulda  or something",0,1,1
"Shocking The  refs blew another call and changed the outcome of a game",1,0,1
"Friday tomorrow   Can't wait to close",0,0,1
"of course it's luck It's called a hail mary  dumb ass All hail Mary's are luck Unless it's tony Romo",0,1,1
"Reminded of Lord Cornwallis proposing hike for civil servants any hope for us in near future",1,0,1
"That's why Holland needs to be GM for the Lions",0,1,1
"Everyone protecting the first down line don't want to give them a first down with zero time on the clock",0,1,1
"Hey hi I'm here to look pretty and insult your intelligence insert something insulting to your intelligence and hairflip here",0,0,1
"Life couldn't get any better f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083f0U009FU0099U0083",0,0,1
"darn feel so bad for you",0,1,1
"All we need is moar guns Once every toddler to geriatric is armed we'll finally be safe",0,1,1
"Is 70 yards a lot  pleasedontmansplainthistome",0,0,1
"stick to religion Rich  failmary hailmary",0,1,1
"If I were a hot woman I'd have 10x the followers  This supposed patriarchy white male privilege crap ain't paying off for shit",0,0,1
"says he isn't evolved enuf 2 understand magic realism  or bad writing of",0,0,1
"BS face mask penalty The best birthday gift ever NFL refs are he best   Lions Packers facemask",1,0,1
"notafacemask shocking gb gets a call to extend the game",1,0,1
"yes looks like a work argument",0,1,1
"don't want him to get hurt Lions on the brink",0,1,1
"Maybe they were just starting a bomb making course for stay at home jihadi mothers Dont be an islamaphobe",1,0,1
"Nice halftime adjustments Lions",0,0,1
"If Mike Carey agrees it should be a face mask then it must be so right  TheLions GoPackGo",0,0,1
"HOLY SHIT GREEN BAY BEAT THE LIONS WOW SUCH A GREAT WIN",0,0,1
"You don't read my tweets but that's OK  RT   Only deceptive if you are blind Fran",0,0,1
"This makes no sense  Because Hollywood never made movies w/ allwhite cast based on REAL people who are nonwhite",0,1,1
"Yay guys we beat the lions",0,0,1
"I did I DID really didn't",0,1,1
"Looking forward to the next episode of Trumpire trevornoah thedailyshow donaldtrump worldsgreatestmemory whyistrumpsoamazing",0,0,1
"It's times like these I wish  had a thumbs down button I'd also like a  button",1,0,1
"are you flirting with me or are you like this to everyone 3/3 vsco vscocam",1,0,1
"What How could you possibly use Twitter to express opinions How dare you  dimwits",0,1,1
"That's cute so they just gonna use part of the tear jerker finale song in the beginning TheWizLive  f0U009FU0099U0084f0U009FU0099U0084",0,0,1
"good ol' 5 hour visit to the hospital is just what the doctor ordered",0,0,1
"No you can't talk about the badddd man like that  overrated",0,1,1
"classy response from the classiest fanbase in the country",0,1,1
"I cameI sawI felt awkward  lol",0,0,1
"I love when family gets too come and stay over",0,0,1
"first shenmue now this  next time on kick it",0,1,1
"Glad I was forced and mandated to get that shit",0,1,1
"Do you think the Packers are resting Lacy to use him at Left Guard next week",0,1,1
"Resistance is futile  StarTrekReferences Borg YouWillBeAssimilated",1,0,1
"what we need",1,0,1
"good thing I started Crockett",0,1,1
"thanks Julia play some horseshoes for me",0,1,1
"millions who don't pay in and the ones who do have worse healthcare than before at higher costs Real great",0,1,1
"Geez don't get TOO excited Bruins fans",0,0,1
"If only we could have put Barker in before Towles throws that PickSix OhWrongSport WhenDoesFBStart  WeWillBeFine",0,0,1
"Finally just have one essay two critiques 3 exams and 2 juries left to go   finals week",0,0,1
"Hate it when Kentucky loses",0,0,1
"Yeah transparency when u deal with the public purse is bad",1,0,1
"of course tax credits aren't picking winners or losers",0,1,1
"Its so ruined I wanted to wait until the movie to see Bruce smirk",0,1,1
"But did we really need to see Batman grapple down a shaft I wanted to keep that a surprise",0,1,1
"Ugh This crap sucks God forbid it has women at the helm 'cos obv females aren't genuinely into scifi",0,1,1
"BlackOps3 did not win GOTY from TheGameAwards",0,0,1
"More guns more guns what we need is more guns   enoughisenough stopthemadness",1,0,1
"all solid choices",0,1,1
"When your professor says to add your reaction on a documentary you didn't even watch  college totalBS",1,0,1
